Study_Hours,Attendance_%,Sleep_Hours,Parental_Education,Internet_Access,Extra_Tuition,Previous_Score,Final_Score
3.180034749718639,93.67313361364549,5.516375737837977,High,Yes,Yes,68.61769230365726,99.31177846644938
8.77339353380981,44.50826690414853,7.186007384041402,Medium,Yes,Yes,35.81646707605911,100.0
1.616287140946138,92.37675015258449,5.766257042510321,Low,No,Yes,88.77065361506868,100.0
7.062422271564962,98.09160567488331,5.126584649756175,High,No,No,93.25957796206896,100.0
4.281841483173143,53.97756848521803,4.60750688150459,Medium,Yes,Yes,50.7871845545416,78.4685876974489
4.484455219783197,53.24617676732562,6.055478013003533,High,Yes,No,41.61886828755264,85.80176615630792
5.956387406078443,83.08738457358967,8.37111262342588,Medium,No,Yes,75.47621733223312,100.0
5.107473025775658,55.47326112599214,7.076097191155054,Low,Yes,Yes,87.44452691935172,100.0
5.052523724478571,41.32741309173984,8.531272902605183,Low,Yes,No,23.18524319423999,84.14655870921518
5.116774421156661,69.3307948154152,8.514474975959935,Low,Yes,Yes,48.03560816502518,100.0
4.845229851910213,48.90059205772533,5.209469141294194,Low,Yes,No,21.0748179400251,70.11686470270294
7.952673118598902,58.43739789557719,4.007825525957364,High,Yes,Yes,66.39577168204542,100.0
8.49223410494178,42.03675871514793,5.909698198264479,Medium,No,Yes,42.84517668306428,100.0
1.636559428657045,72.34967660051527,4.255676907210503,Low,No,Yes,24.43828038976564,50.33620588277698
6.903948286293653,92.09627683079552,8.553850808219575,Medium,No,No,53.08629141729743,100.0
6.651972206962001,82.96904045339161,7.018977264746939,High,No,Yes,94.55612409841817,100.0
2.768776481472037,47.32659484060161,5.40760599207465,High,Yes,Yes,53.40398944834042,79.5118578140841
2.820345725713065,81.27314333804881,7.639696534868825,Low,No,Yes,94.3590175882094,100.0
1.499174273487738,45.7428733312097,5.376905871277092,Low,Yes,No,27.850697790165,50.95799146286697
7.2571950838836,88.88950682479074,8.91760736357611,Medium,No,No,70.70787693607639,100.0
7.024840839871093,46.62844678788368,4.824074078647186,Low,Yes,Yes,35.6441275805788,100.0
5.427244433475962,63.45435975433088,8.28781168830642,Low,Yes,No,47.12353211307834,100.0
9.866395785011754,86.59581116750451,6.806113941412624,Low,No,No,24.93588205179324,100.0
5.836561118508721,50.04895493554419,6.887966829405787,High,Yes,No,72.5323849367378,100.0
9.29697652342573,77.44893447094805,7.903807930342199,Low,No,No,66.44292740401863,100.0
5.769038846263591,53.80053023726218,6.912113291036232,Medium,Yes,No,43.52798840390489,100.0
1.543627152742023,62.78714681075379,4.540128770653457,Low,Yes,Yes,28.42733614617392,52.42758130255685
3.642698610480755,88.34020917700319,8.291708383995605,Low,No,Yes,82.65293977131846,100.0
6.830067734163569,55.58821486384959,6.590393831194078,Medium,Yes,No,49.84131316677673,100.0
4.925176938188639,47.23401314663673,7.740365897147661,Low,No,Yes,38.59050190463177,87.48732943446028
5.321134852653157,80.01185545276627,8.261319371955906,Medium,No,No,66.89974697781747,100.0
1.732943200708458,92.64765175782281,6.965221670933921,Medium,No,No,52.22171479226331,79.933826730644
3.193136375904149,65.57087813415838,4.168068000916413,Low,No,Yes,54.55023723751169,89.11376661630028
9.650269106665126,93.88183293699922,5.972880377988232,Low,No,Yes,74.86715896708505,100.0
9.402302414249576,92.31061166471392,7.180886823541163,Low,Yes,No,33.7589300862672,100.0
5.700611700893649,68.79253721823453,8.209992764450307,Medium,Yes,Yes,44.89987206783239,100.0
7.474709381337565,97.10870712539435,6.991787421488795,Medium,Yes,No,81.86403256153277,100.0
3.75582952639944,65.0548465470957,7.18145676989624,High,No,No,45.86132058096273,97.00714676753682
8.448753109694545,86.79072370906862,5.296483794328869,Medium,No,No,32.44257682780897,100.0
7.350710438038858,46.15058367944076,4.667399862079719,Low,Yes,No,31.30156152506253,94.98234859664684
2.652023676817254,96.65598934680604,7.219521267705654,Medium,No,No,89.5187259748331,100.0
7.885972112245307,94.00138740388067,4.710685618967288,Medium,Yes,Yes,50.93022953508996,100.0
3.630822963986351,80.59080314663478,6.152137051604951,High,Yes,Yes,87.70728409733816,100.0
0.4315991195057611,86.791059333601,5.024406370753563,Low,No,No,42.3556737893617,71.01067020130517
0.4530400977204452,79.50711007950554,4.73726263353142,High,No,No,90.72964230552287,86.55208847136825
1.626169393448913,92.25814742476513,5.583808385337633,Medium,Yes,No,42.72631302365225,78.32137461982806
3.772841631046226,80.40594599949503,5.197550849547691,High,No,Yes,48.88269521172722,85.49336204669568
